# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	2964506	2965102	-	WP_004853432.1	WP_004853432.1		undecaprenyl-diphosphatase			Q8725_RS14010	597	198	
gene	protein_coding	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	2965285	2965584	+							Q8725_RS14015	300		old_locus_tag=Q8725_14020
CDS	with_protein	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	2965285	2965584	+	WP_004853434.1	WP_004853434.1		helix-turn-helix transcriptional regulator			Q8725_RS14015	300	99	
gene	protein_coding	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	2965594	2966115	+							Q8725_RS14020	522		old_locus_tag=Q8725_14025
CDS	with_protein	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	2965594	2966115	+	WP_049077493.1	WP_049077493.1		rhodanese family protein			Q8725_RS14020	522	173	
gene	protein_coding	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	2966207	2966386	+							Q8725_RS14025	180		old_locus_tag=Q8725_14030
CDS	with_protein	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	2966207	2966386	+	WP_004853438.1	WP_004853438.1		hypothetical protein			Q8725_RS14025	180	59	
gene	protein_coding	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	2966433	2966834	-					stpA		Q8725_RS14030	402		old_locus_tag=Q8725_14035
CDS	with_protein	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	2966433	2966834	-	WP_004853439.1	WP_004853439.1		DNA-binding protein StpA	stpA		Q8725_RS14030	402	133	
gene	protein_coding	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	2967540	2967989	+					alaE		Q8725_RS14035	450		old_locus_tag=Q8725_14040
CDS	with_protein	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	2967540	2967989	+	WP_004853442.1	WP_004853442.1		L-alanine exporter AlaE	alaE		Q8725_RS14035	450	149	
gene	protein_coding	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	2968031	2968381	-							Q8725_RS14040	351		old_locus_tag=Q8725_14045
CDS	with_protein	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	2968031	2968381	-	WP_004123942.1	WP_004123942.1		DUF2002 family protein			Q8725_RS14040	351	116	
gene	protein_coding	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	2968531	2968857	+							Q8725_RS14045	327		old_locus_tag=Q8725_14050
CDS	with_protein	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	2968531	2968857	+	WP_004123945.1	WP_004123945.1		DUF883 family protein			Q8725_RS14045	327	108	
gene	protein_coding	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	2968921	2970279	-							Q8725_RS14050	1359		old_locus_tag=Q8725_14055
CDS	with_protein	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	2968921	2970279	-	WP_182409810.1	WP_182409810.1		PLP-dependent aminotransferase family protein			Q8725_RS14050	1359	452	
gene	protein_coding	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	2970367	2970798	+							Q8725_RS14055	432		old_locus_tag=Q8725_14060
CDS	with_protein	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	2970367	2970798	+	WP_004853446.1	WP_004853446.1		carboxymuconolactone decarboxylase family protein			Q8725_RS14055	432	143	
gene	protein_coding	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	2970982	2971227	+					nrdH		Q8725_RS14060	246		old_locus_tag=Q8725_14065
CDS	with_protein	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	2970982	2971227	+	WP_004853449.1	WP_004853449.1		glutaredoxin-like protein NrdH	nrdH		Q8725_RS14060	246	81	
gene	protein_coding	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	2971224	2971634	+					nrdI		Q8725_RS14065	411		old_locus_tag=Q8725_14070
CDS	with_protein	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	2971224	2971634	+	WP_004104769.1	WP_004104769.1		class Ib ribonucleoside-diphosphate reductase assembly flavoprotein NrdI	nrdI		Q8725_RS14065	411	136	
gene	protein_coding	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	2971607	2973751	+					nrdE		Q8725_RS14070	2145		old_locus_tag=Q8725_14075
CDS	with_protein	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	2971607	2973751	+	WP_009652555.1	WP_009652555.1		class 1b ribonucleoside-diphosphate reductase subunit alpha	nrdE		Q8725_RS14070	2145	714	
gene	protein_coding	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	2973762	2974724	+					nrdF		Q8725_RS14075	963		old_locus_tag=Q8725_14080
CDS	with_protein	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	2973762	2974724	+	WP_009652553.1	WP_009652553.1		class 1b ribonucleoside-diphosphate reductase subunit beta	nrdF		Q8725_RS14075	963	320	
gene	protein_coding	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	2975070	2976272	+					proV		Q8725_RS14080	1203		old_locus_tag=Q8725_14085
CDS	with_protein	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	2975070	2976272	+	WP_004853455.1	WP_004853455.1		glycine betaine/L-proline ABC transporter ATP-binding protein ProV	proV		Q8725_RS14080	1203	400	
gene	protein_coding	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	2976265	2977329	+					proW		Q8725_RS14085	1065		old_locus_tag=Q8725_14090
CDS	with_protein	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	2976265	2977329	+	WP_004853456.1	WP_004853456.1		glycine betaine/L-proline ABC transporter permease ProW	proW		Q8725_RS14085	1065	354	
gene	protein_coding	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	2977392	2978387	+					proX		Q8725_RS14090	996		old_locus_tag=Q8725_14095
CDS	with_protein	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	2977392	2978387	+	WP_004853458.1	WP_004853458.1		glycine betaine/L-proline ABC transporter substrate-binding protein ProX	proX		Q8725_RS14090	996	331	
gene	protein_coding	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	2978663	2979409	+							Q8725_RS14095	747		old_locus_tag=Q8725_14100
CDS	with_protein	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	2978663	2979409	+	WP_004853460.1	WP_004853460.1		AzlC family ABC transporter permease			Q8725_RS14095	747	248	
gene	protein_coding	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	2979399	2979734	+					ygaH		Q8725_RS14100	336		old_locus_tag=Q8725_14105
CDS	with_protein	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	2979399	2979734	+	WP_009652550.1	WP_009652550.1		L-valine transporter subunit YgaH	ygaH		Q8725_RS14100	336	111	
gene	protein_coding	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	2979826	2980356	+					mprA		Q8725_RS14105	531		old_locus_tag=Q8725_14110
CDS	with_protein	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	2979826	2980356	+	WP_004104785.1	WP_004104785.1		transcriptional repressor MprA	mprA		Q8725_RS14105	531	176	
gene	protein_coding	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	2980489	2981661	+					emrA		Q8725_RS14110	1173		old_locus_tag=Q8725_14115
CDS	with_protein	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	2980489	2981661	+	WP_004853464.1	WP_004853464.1		multidrug efflux MFS transporter periplasmic adaptor subunit EmrA	emrA		Q8725_RS14110	1173	390	
gene	protein_coding	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	2981677	2983215	+					emrB		Q8725_RS14115	1539		old_locus_tag=Q8725_14120
CDS	with_protein	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	2981677	2983215	+	WP_004853465.1	WP_004853465.1		multidrug efflux MFS transporter permease subunit EmrB	emrB		Q8725_RS14115	1539	512	
gene	protein_coding	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	2983360	2985036	+					leuA		Q8725_RS14120	1677		old_locus_tag=Q8725_14125
CDS	with_protein	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	2983360	2985036	+	WP_182409797.1	WP_182409797.1		2-isopropylmalate synthase	leuA		Q8725_RS14120	1677	558	
gene	protein_coding	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	2985015	2985782	-							Q8725_RS14125	768		old_locus_tag=Q8725_14130
CDS	with_protein	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	2985015	2985782	-	WP_004853468.1	WP_004853468.1		helix-turn-helix transcriptional regulator			Q8725_RS14125	768	255	
gene	protein_coding	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	2985840	2986355	-					luxS		Q8725_RS14130	516		old_locus_tag=Q8725_14135
CDS	with_protein	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	2985840	2986355	-	WP_004104795.1	WP_004104795.1		S-ribosylhomocysteine lyase	luxS		Q8725_RS14130	516	171	
gene	protein_coding	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	2986521	2988077	-					gshA		Q8725_RS14135	1557		old_locus_tag=Q8725_14140
CDS	with_protein	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	2986521	2988077	-	WP_049077475.1	WP_049077475.1		glutamate--cysteine ligase	gshA		Q8725_RS14135	1557	518	
gene	protein_coding	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	2988144	2988572	-							Q8725_RS14140	429		old_locus_tag=Q8725_14145
CDS	with_protein	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	2988144	2988572	-	WP_004853472.1	WP_004853472.1		YqaA family protein			Q8725_RS14140	429	142	
gene	protein_coding	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	2988569	2989135	-					yqaB		Q8725_RS14145	567		old_locus_tag=Q8725_14150
CDS	with_protein	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	2988569	2989135	-	WP_004853475.1	WP_004853475.1		fructose-1-phosphate/6-phosphogluconate phosphatase	yqaB		Q8725_RS14145	567	188	
gene	protein_coding	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	2989263	2989577	-							Q8725_RS14150	315		old_locus_tag=Q8725_14155
CDS	with_protein	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	2989263	2989577	-	WP_004853477.1	WP_004853477.1		BON domain-containing protein			Q8725_RS14150	315	104	
gene	tRNA	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	2989911	2989987	-							Q8725_RS14155	77		old_locus_tag=Q8725_14160
tRNA		GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	2989911	2989987	-				tRNA-Arg			Q8725_RS14155	77		anticodon=ACG
gene	tRNA	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	2990180	2990256	-							Q8725_RS14160	77		old_locus_tag=Q8725_14165
tRNA		GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	2990180	2990256	-				tRNA-Arg			Q8725_RS14160	77		anticodon=ACG
gene	tRNA	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	2990449	2990525	-							Q8725_RS14165	77		old_locus_tag=Q8725_14170
tRNA		GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	2990449	2990525	-				tRNA-Arg			Q8725_RS14165	77		anticodon=ACG
gene	tRNA	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	2990718	2990794	-							Q8725_RS14170	77		old_locus_tag=Q8725_14175
tRNA		GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	2990718	2990794	-				tRNA-Arg			Q8725_RS14170	77		anticodon=ACG
gene	tRNA	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	2990989	2991065	-							Q8725_RS14175	77		old_locus_tag=Q8725_14180
tRNA		GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	2990989	2991065	-				tRNA-Arg			Q8725_RS14175	77		anticodon=ACG
gene	tRNA	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	2991070	2991162	-							Q8725_RS14180	93		old_locus_tag=Q8725_14185
tRNA		GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	2991070	2991162	-				tRNA-Ser			Q8725_RS14180	93		anticodon=GCT
gene	protein_coding	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	2991486	2991671	-					csrA		Q8725_RS14185	186		old_locus_tag=Q8725_14190
CDS	with_protein	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	2991486	2991671	-	WP_000906486.1	WP_000906486.1		carbon storage regulator CsrA	csrA		Q8725_RS14185	186	61	
gene	protein_coding	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	2991910	2994537	-					alaS		Q8725_RS14190	2628		old_locus_tag=Q8725_14195
CDS	with_protein	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	2991910	2994537	-	WP_197664044.1	WP_197664044.1		alanine--tRNA ligase	alaS		Q8725_RS14190	2628	875	
gene	protein_coding	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	2994668	2995168	-					recX		Q8725_RS14195	501		old_locus_tag=Q8725_14200
CDS	with_protein	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	2994668	2995168	-	WP_009651620.1	WP_009651620.1		recombination regulator RecX	recX		Q8725_RS14195	501	166	
gene	protein_coding	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	2995240	2996298	-					recA		Q8725_RS14200	1059		old_locus_tag=Q8725_14205
CDS	with_protein	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	2995240	2996298	-	WP_004124003.1	WP_004124003.1		recombinase RecA	recA		Q8725_RS14200	1059	352	
gene	protein_coding	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	2996379	2996876	-					pncC		Q8725_RS14205	498		old_locus_tag=Q8725_14210
CDS	with_protein	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	2996379	2996876	-	WP_004124005.1	WP_004124005.1		nicotinamide-nucleotide amidase	pncC		Q8725_RS14205	498	165	
gene	protein_coding	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	2997344	2998222	-							Q8725_RS14210	879		old_locus_tag=Q8725_14215
CDS	with_protein	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	2997344	2998222	-	WP_004853481.1	WP_004853481.1		metal ABC transporter substrate-binding protein			Q8725_RS14210	879	292	
gene	protein_coding	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	2998231	2999094	-							Q8725_RS14215	864		old_locus_tag=Q8725_14220
CDS	with_protein	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	2998231	2999094	-	WP_004853482.1	WP_004853482.1		metal ABC transporter permease			Q8725_RS14215	864	287	
gene	protein_coding	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	2999091	2999801	-							Q8725_RS14220	711		old_locus_tag=Q8725_14225
CDS	with_protein	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	2999091	2999801	-	WP_162557765.1	WP_162557765.1		metal ABC transporter ATP-binding protein			Q8725_RS14220	711	236	
gene	protein_coding	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	3000005	3001081	-					mltB		Q8725_RS14225	1077		old_locus_tag=Q8725_14230
CDS	with_protein	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	3000005	3001081	-	WP_009651581.1	WP_009651581.1		lytic murein transglycosylase B	mltB		Q8725_RS14225	1077	358	
gene	protein_coding	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	3001344	3001907	+					srlA		Q8725_RS14230	564		old_locus_tag=Q8725_14235
CDS	with_protein	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	3001344	3001907	+	WP_004104818.1	WP_004104818.1		PTS glucitol/sorbitol transporter subunit IIC	srlA		Q8725_RS14230	564	187	
gene	protein_coding	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	3001904	3002881	+							Q8725_RS14235	978		old_locus_tag=Q8725_14240
CDS	with_protein	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	3001904	3002881	+	WP_109212525.1	WP_109212525.1		PTS glucitol/sorbitol transporter subunit IIB			Q8725_RS14235	978	325	
gene	protein_coding	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	3002895	3003257	+					srlB		Q8725_RS14240	363		old_locus_tag=Q8725_14245
CDS	with_protein	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	3002895	3003257	+	WP_004853485.1	WP_004853485.1		PTS glucitol/sorbitol transporter subunit IIA	srlB		Q8725_RS14240	363	120	
gene	protein_coding	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	3003275	3004054	+					srlD		Q8725_RS14245	780		old_locus_tag=Q8725_14250
CDS	with_protein	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	3003275	3004054	+	WP_009651586.1	WP_009651586.1		sorbitol-6-phosphate dehydrogenase	srlD		Q8725_RS14245	780	259	
gene	protein_coding	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	3004185	3004544	+					gutM		Q8725_RS14250	360		old_locus_tag=Q8725_14255
CDS	with_protein	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	3004185	3004544	+	WP_004853488.1	WP_004853488.1		transcriptional regulator GutM	gutM		Q8725_RS14250	360	119	
gene	protein_coding	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	3004613	3005386	+							Q8725_RS14255	774		old_locus_tag=Q8725_14260
CDS	with_protein	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	3004613	3005386	+	WP_004104826.1	WP_004104826.1		DNA-binding transcriptional repressor			Q8725_RS14255	774	257	
gene	protein_coding	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	3005379	3006344	+					gutQ		Q8725_RS14260	966		old_locus_tag=Q8725_14265
CDS	with_protein	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	3005379	3006344	+	WP_004104827.1	WP_004104827.1		arabinose-5-phosphate isomerase GutQ	gutQ		Q8725_RS14260	966	321	
gene	protein_coding	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	3006307	3007851	-					norR		Q8725_RS14265	1545		old_locus_tag=Q8725_14270
CDS	with_protein	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	3006307	3007851	-	WP_009651546.1	WP_009651546.1		nitric oxide reductase transcriptional regulator NorR	norR		Q8725_RS14265	1545	514	
gene	protein_coding	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	3008039	3009484	+					norV		Q8725_RS14270	1446		old_locus_tag=Q8725_14275
CDS	with_protein	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	3008039	3009484	+	WP_009651557.1	WP_009651557.1		anaerobic nitric oxide reductase flavorubredoxin	norV		Q8725_RS14270	1446	481	
gene	protein_coding	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	3009481	3010614	+					norW		Q8725_RS14275	1134		old_locus_tag=Q8725_14280
CDS	with_protein	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	3009481	3010614	+	WP_305878264.1	WP_305878264.1		NADH:flavorubredoxin reductase NorW	norW		Q8725_RS14275	1134	377	
gene	protein_coding	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	3010737	3011747	-							Q8725_RS14280	1011		old_locus_tag=Q8725_14285
CDS	with_protein	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	3010737	3011747	-	WP_009651555.1	WP_009651555.1		HoxN/HupN/NixA family nickel/cobalt transporter			Q8725_RS14280	1011	336	
gene	protein_coding	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	3011759	3013978	-					hypF		Q8725_RS14285	2220		old_locus_tag=Q8725_14290
CDS	with_protein	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	3011759	3013978	-	WP_305878266.1	WP_305878266.1		carbamoyltransferase HypF	hypF		Q8725_RS14285	2220	739	
gene	protein_coding	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	3013991	3014518	-					hydN		Q8725_RS14290	528		old_locus_tag=Q8725_14295
CDS	with_protein	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	3013991	3014518	-	WP_009651595.1	WP_009651595.1		electron transport protein HydN	hydN		Q8725_RS14290	528	175	
gene	protein_coding	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	3014653	3015666	-							Q8725_RS14295	1014		old_locus_tag=Q8725_14300
CDS	with_protein	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	3014653	3015666	-	WP_009651558.1	WP_009651558.1		LacI family DNA-binding transcriptional regulator			Q8725_RS14295	1014	337	
gene	protein_coding	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	3015923	3017365	+					ascF		Q8725_RS14300	1443		old_locus_tag=Q8725_14305
CDS	with_protein	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	3015923	3017365	+	WP_197664042.1	WP_197664042.1		PTS cellobiose/arbutin/salicin transporter subunit IIBC	ascF		Q8725_RS14300	1443	480	
gene	protein_coding	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	3017392	3018816	+							Q8725_RS14305	1425		old_locus_tag=Q8725_14310
CDS	with_protein	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	3017392	3018816	+	WP_128349114.1	WP_128349114.1		6-phospho-beta-glucosidase			Q8725_RS14305	1425	474	
