# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	2420853	2421737	-							BHR50_RS11710	885		old_locus_tag=BHR50_11555
CDS	with_protein	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	2420853	2421737	-	WP_010930912.1	WP_010930912.1		MurR/RpiR family transcriptional regulator			BHR50_RS11710	885	294	
gene	protein_coding	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	2421961	2422614	-							BHR50_RS11715	654		old_locus_tag=BHR50_11560
CDS	with_protein	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	2421961	2422614	-	WP_003813726.1	WP_003813726.1		CoA transferase subunit B			BHR50_RS11715	654	217	
gene	pseudogene	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	2422627	2423324	-							BHR50_RS11720	698		pseudo;old_locus_tag=BHR50_11565
CDS	without_protein	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	2422627	2423324	-				CoA transferase subunit A			BHR50_RS11720	698		pseudo
gene	protein_coding	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	2423428	2423877	-							BHR50_RS11725	450		old_locus_tag=BHR50_11570
CDS	with_protein	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	2423428	2423877	-	WP_003813730.1	WP_003813730.1		acyl-CoA thioesterase			BHR50_RS11725	450	149	
gene	protein_coding	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	2424005	2425633	+							BHR50_RS11730	1629		old_locus_tag=BHR50_11575
CDS	with_protein	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	2424005	2425633	+	WP_010930913.1	WP_010930913.1		electron transfer flavoprotein-ubiquinone oxidoreductase			BHR50_RS11730	1629	542	
gene	protein_coding	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	2425731	2426615	+							BHR50_RS11735	885		old_locus_tag=BHR50_11580
CDS	with_protein	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	2425731	2426615	+	WP_010930914.1	WP_010930914.1		NAD-dependent epimerase/dehydratase family protein			BHR50_RS11735	885	294	
gene	protein_coding	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	2426612	2427760	+							BHR50_RS11740	1149		old_locus_tag=BHR50_11585
CDS	with_protein	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	2426612	2427760	+	WP_010930915.1	WP_010930915.1		cytochrome P450			BHR50_RS11740	1149	382	
gene	protein_coding	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	2427757	2428119	+							BHR50_RS11745	363		old_locus_tag=BHR50_11590
CDS	with_protein	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	2427757	2428119	+	WP_010930916.1	WP_010930916.1		antibiotic biosynthesis monooxygenase			BHR50_RS11745	363	120	
gene	protein_coding	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	2428133	2429152	-					ltaE		BHR50_RS11750	1020		old_locus_tag=BHR50_11595
CDS	with_protein	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	2428133	2429152	-	WP_003813743.1	WP_003813743.1		low-specificity L-threonine aldolase	ltaE		BHR50_RS11750	1020	339	
gene	protein_coding	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	2429174	2430064	-							BHR50_RS11755	891		old_locus_tag=BHR50_11600
CDS	with_protein	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	2429174	2430064	-	WP_010930917.1	WP_010930917.1		EamA family transporter			BHR50_RS11755	891	296	
gene	protein_coding	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	2430210	2432189	-					acs		BHR50_RS11760	1980		old_locus_tag=BHR50_11605
CDS	with_protein	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	2430210	2432189	-	WP_010930918.1	WP_010930918.1		acetate--CoA ligase	acs		BHR50_RS11760	1980	659	
gene	pseudogene	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	2432401	2433739	-							BHR50_RS11765	1339		pseudo;old_locus_tag=BHR50_11610
CDS	without_protein	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	2432401	2433739	-				MFS transporter			BHR50_RS11765	1339		pseudo
gene	protein_coding	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	2433736	2434143	-							BHR50_RS11770	408		old_locus_tag=BHR50_11615
CDS	with_protein	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	2433736	2434143	-	WP_003821377.1	WP_003821377.1		heme-binding protein			BHR50_RS11770	408	135	
gene	pseudogene	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	2434140	2436031	-							BHR50_RS11775	1892		pseudo;old_locus_tag=BHR50_11620
CDS	without_protein	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	2434140	2436031	-				propionate--CoA ligase			BHR50_RS11775	1892		pseudo
gene	protein_coding	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	2436264	2436923	+							BHR50_RS11780	660		old_locus_tag=BHR50_11625
CDS	with_protein	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	2436264	2436923	+	WP_010930919.1	WP_010930919.1		C40 family peptidase			BHR50_RS11780	660	219	
gene	protein_coding	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	2437028	2437369	-							BHR50_RS11785	342		old_locus_tag=BHR50_11630
CDS	with_protein	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	2437028	2437369	-	WP_010930920.1	WP_010930920.1		DUF2325 domain-containing protein			BHR50_RS11785	342	113	
gene	protein_coding	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	2437678	2438628	+							BHR50_RS11790	951		old_locus_tag=BHR50_11635
CDS	with_protein	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	2437678	2438628	+	WP_010930921.1	WP_010930921.1		IS481-like element IS481 family transposase			BHR50_RS11790	951	316	
gene	protein_coding	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	2438625	2439578	-							BHR50_RS11795	954		old_locus_tag=BHR50_11640
CDS	with_protein	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	2438625	2439578	-	WP_014486084.1	WP_014486084.1		CysB family HTH-type transcriptional regulator			BHR50_RS11795	954	317	
gene	protein_coding	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	2439678	2441144	-							BHR50_RS11800	1467		old_locus_tag=BHR50_11645
CDS	with_protein	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	2439678	2441144	-	WP_010930923.1	WP_010930923.1		CoA-acylating methylmalonate-semialdehyde dehydrogenase			BHR50_RS11800	1467	488	
gene	protein_coding	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	2441257	2442474	-							BHR50_RS11805	1218		old_locus_tag=BHR50_11650
CDS	with_protein	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	2441257	2442474	-	WP_003821372.1	WP_003821372.1		ABC transporter substrate-binding protein			BHR50_RS11805	1218	405	
gene	protein_coding	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	2442614	2443534	+							BHR50_RS11810	921		old_locus_tag=BHR50_11655
CDS	with_protein	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	2442614	2443534	+	WP_003821371.1	WP_003821371.1		LysR family transcriptional regulator			BHR50_RS11810	921	306	
gene	protein_coding	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	2443531	2444643	-					lptF		BHR50_RS11815	1113		old_locus_tag=BHR50_11660
CDS	with_protein	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	2443531	2444643	-	WP_010930924.1	WP_010930924.1		LPS export ABC transporter permease LptF	lptF		BHR50_RS11815	1113	370	
gene	protein_coding	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	2444697	2446196	+							BHR50_RS11820	1500		old_locus_tag=BHR50_11665
CDS	with_protein	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	2444697	2446196	+	WP_003821370.1	WP_003821370.1		leucyl aminopeptidase			BHR50_RS11820	1500	499	
gene	protein_coding	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	2446214	2446669	+							BHR50_RS11825	456		old_locus_tag=BHR50_11670
CDS	with_protein	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	2446214	2446669	+	WP_003813769.1	WP_003813769.1		DNA polymerase III subunit chi			BHR50_RS11825	456	151	
gene	protein_coding	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	2446700	2447026	+							BHR50_RS11830	327		old_locus_tag=BHR50_11675
CDS	with_protein	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	2446700	2447026	+	WP_003821368.1	WP_003821368.1		hypothetical protein			BHR50_RS11830	327	108	
gene	protein_coding	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	2447125	2447835	+							BHR50_RS11835	711		old_locus_tag=BHR50_11680
CDS	with_protein	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	2447125	2447835	+	WP_003813772.1	WP_003813772.1		Bax inhibitor-1/YccA family protein			BHR50_RS11835	711	236	
gene	protein_coding	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	2447897	2448970	+							BHR50_RS11840	1074		old_locus_tag=BHR50_11685
CDS	with_protein	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	2447897	2448970	+	WP_003821366.1	WP_003821366.1		tripartite tricarboxylate transporter substrate binding protein			BHR50_RS11840	1074	357	
gene	pseudogene	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	2448967	2449936	+							BHR50_RS11845	970		pseudo;old_locus_tag=BHR50_11690
CDS	without_protein	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	2448967	2449936	+				succinylglutamate desuccinylase/aspartoacylase family protein			BHR50_RS11845	970		pseudo
gene	pseudogene	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	2450146	2451093	+							BHR50_RS20415	948		partial;pseudo;old_locus_tag=BHR50_11695
CDS	without_protein	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	2450146	2451093	+				IS481 family transposase			BHR50_RS20415	948		partial;pseudo
gene	pseudogene	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	2451094	2452089	+							BHR50_RS20420	996		partial;pseudo;old_locus_tag=BHR50_11700
CDS	without_protein	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	2451094	2452089	+				PLP-dependent lyase/thiolase			BHR50_RS20420	996		partial;pseudo
gene	protein_coding	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	2452086	2453006	-							BHR50_RS11860	921		old_locus_tag=BHR50_11705
CDS	with_protein	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	2452086	2453006	-	WP_004566380.1	WP_004566380.1		LysR substrate-binding domain-containing protein			BHR50_RS11860	921	306	
gene	protein_coding	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	2453026	2453613	-					recO		BHR50_RS11865	588		old_locus_tag=BHR50_11710
CDS	with_protein	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	2453026	2453613	-	WP_010930928.1	WP_010930928.1		DNA repair protein RecO	recO		BHR50_RS11865	588	195	
gene	protein_coding	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	2453606	2454496	-					era		BHR50_RS11870	891		old_locus_tag=BHR50_11715
CDS	with_protein	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	2453606	2454496	-	WP_003813784.1	WP_003813784.1		GTPase Era	era		BHR50_RS11870	891	296	
gene	protein_coding	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	2454493	2455254	-					rnc		BHR50_RS11875	762		old_locus_tag=BHR50_11720
CDS	with_protein	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	2454493	2455254	-	WP_023853248.1	WP_023853248.1		ribonuclease III	rnc		BHR50_RS11875	762	253	
gene	protein_coding	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	2455260	2456144	-					lepB		BHR50_RS11880	885		old_locus_tag=BHR50_11725
CDS	with_protein	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	2455260	2456144	-	WP_010930929.1	WP_010930929.1		signal peptidase I	lepB		BHR50_RS11880	885	294	
gene	protein_coding	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	2456167	2457960	-					lepA		BHR50_RS11885	1794		old_locus_tag=BHR50_11730
CDS	with_protein	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	2456167	2457960	-	WP_010930930.1	WP_010930930.1		translation elongation factor 4	lepA		BHR50_RS11885	1794	597	
gene	protein_coding	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	2458091	2459578	-							BHR50_RS11890	1488		old_locus_tag=BHR50_11735
CDS	with_protein	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	2458091	2459578	-	WP_004566381.1	WP_004566381.1		DegQ family serine endoprotease			BHR50_RS11890	1488	495	
gene	protein_coding	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	2459616	2460674	-							BHR50_RS11895	1059		old_locus_tag=BHR50_11740
CDS	with_protein	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	2459616	2460674	-	WP_010930931.1	WP_010930931.1		MucB/RseB C-terminal domain-containing protein			BHR50_RS11895	1059	352	
gene	protein_coding	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	2460674	2461174	-							BHR50_RS11900	501		old_locus_tag=BHR50_11745
CDS	with_protein	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	2460674	2461174	-	WP_023853242.1	WP_023853242.1		sigma-E factor negative regulatory protein			BHR50_RS11900	501	166	
gene	protein_coding	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	2461187	2461786	-					rpoE		BHR50_RS11905	600		old_locus_tag=BHR50_11750
CDS	with_protein	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	2461187	2461786	-	WP_003813797.1	WP_003813797.1		RNA polymerase sigma factor RpoE	rpoE		BHR50_RS11905	600	199	
gene	protein_coding	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	2461783	2462283	-							BHR50_RS11910	501		old_locus_tag=BHR50_11755
CDS	with_protein	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	2461783	2462283	-	WP_010930933.1	WP_010930933.1		membrane protein			BHR50_RS11910	501	166	
gene	protein_coding	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	2462285	2463514	-					fabF		BHR50_RS11915	1230		old_locus_tag=BHR50_11760
CDS	with_protein	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	2462285	2463514	-	WP_003813802.1	WP_003813802.1		beta-ketoacyl-ACP synthase II	fabF		BHR50_RS11915	1230	409	
gene	protein_coding	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	2463704	2463943	-					acpP		BHR50_RS11920	240		old_locus_tag=BHR50_11765
CDS	with_protein	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	2463704	2463943	-	WP_003813816.1	WP_003813816.1		acyl carrier protein	acpP		BHR50_RS11920	240	79	
gene	protein_coding	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	2464126	2464878	-					fabG		BHR50_RS11925	753		old_locus_tag=BHR50_11770
CDS	with_protein	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	2464126	2464878	-	WP_003813819.1	WP_003813819.1		3-oxoacyl-ACP reductase FabG	fabG		BHR50_RS11925	753	250	
gene	protein_coding	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	2464880	2465815	-					fabD		BHR50_RS11930	936		old_locus_tag=BHR50_11775
CDS	with_protein	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	2464880	2465815	-	WP_010930934.1	WP_010930934.1		ACP S-malonyltransferase	fabD		BHR50_RS11930	936	311	
gene	protein_coding	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	2465897	2466883	-							BHR50_RS11935	987		old_locus_tag=BHR50_11780
CDS	with_protein	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	2465897	2466883	-	WP_010930935.1	WP_010930935.1		beta-ketoacyl-ACP synthase III			BHR50_RS11935	987	328	
gene	protein_coding	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	2466883	2467941	-					plsX		BHR50_RS11940	1059		old_locus_tag=BHR50_11785
CDS	with_protein	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	2466883	2467941	-	WP_003821347.1	WP_003821347.1		phosphate acyltransferase PlsX	plsX		BHR50_RS11940	1059	352	
gene	protein_coding	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	2467998	2468180	-					rpmF		BHR50_RS11945	183		old_locus_tag=BHR50_11790
CDS	with_protein	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	2467998	2468180	-	WP_003813827.1	WP_003813827.1		50S ribosomal protein L32	rpmF		BHR50_RS11945	183	60	
gene	protein_coding	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	2468232	2468825	-							BHR50_RS11950	594		old_locus_tag=BHR50_11795
CDS	with_protein	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	2468232	2468825	-	WP_010930936.1	WP_010930936.1		DUF177 domain-containing protein			BHR50_RS11950	594	197	
gene	protein_coding	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	2468934	2469533	+							BHR50_RS11955	600		old_locus_tag=BHR50_11800
CDS	with_protein	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	2468934	2469533	+	WP_003821345.1	WP_003821345.1		Maf family nucleotide pyrophosphatase			BHR50_RS11955	600	199	
gene	protein_coding	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	2469530	2470240	+							BHR50_RS11960	711		old_locus_tag=BHR50_11805
CDS	with_protein	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	2469530	2470240	+	WP_010930937.1	WP_010930937.1		SAM-dependent methyltransferase			BHR50_RS11960	711	236	
gene	protein_coding	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	2470242	2471069	+							BHR50_RS11965	828		old_locus_tag=BHR50_11810
CDS	with_protein	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	2470242	2471069	+	WP_010930938.1	WP_010930938.1		N-acetylmuramoyl-L-alanine amidase			BHR50_RS11965	828	275	
gene	protein_coding	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	2471122	2472879	+							BHR50_RS11970	1758		old_locus_tag=BHR50_11815
CDS	with_protein	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	2471122	2472879	+	WP_023995613.1	WP_023995613.1		FUSC family membrane protein			BHR50_RS11970	1758	585	
gene	protein_coding	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	2472886	2474127	-							BHR50_RS11975	1242		old_locus_tag=BHR50_11820
CDS	with_protein	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	2472886	2474127	-	WP_003814009.1	WP_003814009.1		MFS transporter			BHR50_RS11975	1242	413	
gene	protein_coding	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	2474139	2474912	-					yaaA		BHR50_RS11980	774		old_locus_tag=BHR50_11825
CDS	with_protein	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	2474139	2474912	-	WP_003814010.1	WP_003814010.1		peroxide stress protein YaaA	yaaA		BHR50_RS11980	774	257	
gene	protein_coding	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	2474939	2475889	-							BHR50_RS11985	951		old_locus_tag=BHR50_11830
CDS	with_protein	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	2474939	2475889	-	WP_005012067.1	WP_005012067.1		IS481-like element IS481 family transposase			BHR50_RS11985	951	316	
gene	tRNA	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	2476258	2476334	-							BHR50_RS11990	77		old_locus_tag=BHR50_11835
tRNA		GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	2476258	2476334	-				tRNA-Val			BHR50_RS11990	77		anticodon=GAC
gene	protein_coding	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	2476369	2477025	-							BHR50_RS11995	657		old_locus_tag=BHR50_11840
CDS	with_protein	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	2476369	2477025	-	WP_010930388.1	WP_010930388.1		phosphoribosylanthranilate isomerase			BHR50_RS11995	657	218	
gene	protein_coding	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	2477040	2478707	-							BHR50_RS12000	1668		old_locus_tag=BHR50_11845
CDS	with_protein	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	2477040	2478707	-	WP_010930387.1	WP_010930387.1		TRAP transporter large permease subunit			BHR50_RS12000	1668	555	
gene	protein_coding	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	2478710	2479339	-							BHR50_RS12005	630		old_locus_tag=BHR50_11850
CDS	with_protein	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	2478710	2479339	-	WP_010930386.1	WP_010930386.1		TRAP transporter small permease subunit			BHR50_RS12005	630	209	
